transaction_id,event_time,customer_id,account_id,transaction_type,channel,amount,currency,card_token,merchant_id,mcc,merchant_country,beneficiary_id,beneficiary_country,device_id,ip_address,ip_country
QPY-T000467319,2026-04-30T08:36:30.538Z,QPY-C003488,QPY-A003488,CARD_PAYMENT,POS,30.52,EUR,tok_K004520,M000573,5541,PT,,,,,
QPY-T000467320,2026-04-30T08:36:39.099Z,QPY-C000726,QPY-A000726,CARD_PAYMENT,ECOM,8.97,EUR,tok_K000928,M000455,5411,FR,,,D001035,175.154.43.68,FR
QPY-T000467321,2026-04-30T08:36:39.724Z,QPY-C000658,QPY-A000658,CARD_PAYMENT,ECOM,189.42,EUR,tok_K000842,M000935,5732,DE,,,D000937,70.149.43.45,DE
QPY-T000467322,2026-04-30T08:37:39.029Z,QPY-C003364,QPY-A003364,TRANSFER,MOBILE,70.42,EUR,,,,,B019803,FR,D004765,175.168.27.104,FR
QPY-T000467323,2026-04-30T08:37:56.057Z,QPY-C000478,QPY-A000478,CARD_PAYMENT,ECOM,10.13,EUR,tok_K000610,M000709,5812,ES,,,D000674,175.73.15.201,ES
QPY-T000467324,2026-04-30T08:38:06.474Z,QPY-C001371,QPY-A001371,CARD_PAYMENT,POS,144.32,EUR,tok_K001761,M000009,5411,ES,,,,,
QPY-T000467325,2026-04-30T08:38:12.789Z,QPY-C001543,QPY-A001543,CARD_PAYMENT,ECOM,34.05,EUR,tok_K001980,M001255,8398,IT,,,D002206,30.100.179.181,IT
QPY-T000467326,2026-04-30T08:38:17.689Z,QPY-C003240,QPY-A003240,CARD_PAYMENT,ECOM,19.07,EUR,tok_K004201,M000331,5816,DE,,,D004598,70.181.162.83,DE
QPY-T000467327,2026-04-30T08:38:25.629Z,QPY-C000918,QPY-A000918,CARD_PAYMENT,ECOM,7.05,EUR,tok_K001172,M001164,5411,FR,,,D001317,175.83.196.227,FR
QPY-T000467328,2026-04-30T08:39:04.165Z,QPY-C001349,QPY-A001349,TRANSFER,WEB,204.84,EUR,,,,,B003348,DE,D001926,70.16.87.242,DE
QPY-T000467329,2026-04-30T08:39:12.917Z,QPY-C003243,QPY-A003243,TRANSFER,MOBILE,286.57,EUR,,,,,B019451,IT,D004603,30.203.46.225,IT
QPY-T000467330,2026-04-30T08:39:37.079Z,QPY-C000781,QPY-A000781,CARD_PAYMENT,POS,17.69,EUR,tok_K000997,M000461,5812,IT,,,,,
QPY-T000467331,2026-04-30T08:39:50.308Z,QPY-C000930,QPY-A000930,CARD_PAYMENT,ECOM,18.90,EUR,tok_K001188,M000606,4111,ES,,,D001336,175.227.146.31,ES
QPY-T000467332,2026-04-30T08:39:55.246Z,QPY-C002106,QPY-A002106,CARD_PAYMENT,ECOM,9.87,EUR,tok_K002724,M000403,5411,IT,,,D003016,30.118.175.139,IT
QPY-T000467333,2026-04-30T08:40:04.602Z,QPY-C003415,QPY-A003415,CARD_PAYMENT,ECOM,17.73,EUR,tok_K004426,M000449,5999,ES,,,D004833,175.108.121.254,ES
QPY-T000467334,2026-04-30T08:40:06.977Z,QPY-C000929,QPY-A000929,CARD_PAYMENT,ECOM,35.57,EUR,tok_K001187,M000222,5541,FR,,,D001335,175.27.105.13,FR
QPY-T000467335,2026-04-30T08:40:12.864Z,QPY-C003053,QPY-A003053,CARD_PAYMENT,POS,35.74,EUR,tok_K003959,M000840,5411,IT,,,,,
QPY-T000467336,2026-04-30T08:40:20.122Z,QPY-C000391,QPY-A000391,CARD_PAYMENT,ECOM,4.47,EUR,tok_K000489,M001103,4111,ES,,,D000549,175.180.42.92,ES
QPY-T000467337,2026-04-30T08:40:24.118Z,QPY-C001789,QPY-A001789,CARD_PAYMENT,POS,8.16,EUR,tok_K002308,M001026,4111,ES,,,,,
QPY-T000467338,2026-04-30T08:40:33.777Z,QPY-C001496,QPY-A001496,CARD_PAYMENT,ECOM,28.80,EUR,tok_K001919,M000610,7995,PT,,,D005167,79.21.202.203,PT
QPY-T000467339,2026-04-30T08:40:34.879Z,QPY-C003269,QPY-A003269,CARD_PAYMENT,ECOM,9.10,EUR,tok_K004237,M001031,5411,DE,,,D004636,70.115.164.115,DE
QPY-T000467340,2026-04-30T08:40:56.155Z,QPY-C002610,QPY-A002610,CARD_PAYMENT,POS,10.76,EUR,tok_K003388,M000843,5816,ES,,,,,
QPY-T000467341,2026-04-30T08:41:50.123Z,QPY-C000540,QPY-A000540,CARD_PAYMENT,ECOM,17.06,EUR,tok_K000688,M000770,5411,IT,,,D005028,30.229.23.219,IT
QPY-T000467342,2026-04-30T08:41:54.969Z,QPY-C001823,QPY-A001823,CARD_PAYMENT,ECOM,58.68,EUR,tok_K002353,M001108,4511,IT,,,D002620,30.159.201.240,IT
QPY-T000467343,2026-04-30T08:42:10.330Z,QPY-C002867,QPY-A002867,CARD_PAYMENT,ECOM,59.21,EUR,tok_K003720,M000248,5691,FR,,,D004073,175.86.206.38,FR
QPY-T000467344,2026-04-30T08:42:37.271Z,QPY-C000388,QPY-A000388,CARD_PAYMENT,ECOM,15.85,EUR,tok_K000485,M000056,5411,FR,,,D000546,175.41.156.20,FR
QPY-T000467345,2026-04-30T08:42:43.491Z,QPY-C000636,QPY-A000636,CARD_PAYMENT,ECOM,47.40,EUR,tok_K000812,M000244,5411,ES,,,D000906,175.214.167.158,ES
QPY-T000467346,2026-04-30T08:44:12.629Z,QPY-C002361,QPY-A002361,TRANSFER,MOBILE,343.27,EUR,,,,,B005921,DE,D003374,70.112.42.247,DE
QPY-T000467347,2026-04-30T08:44:15.661Z,QPY-C003218,QPY-A003218,CARD_PAYMENT,ECOM,63.63,EUR,tok_K004172,M000993,5311,DE,,,D004569,70.182.80.224,DE
QPY-T000467348,2026-04-30T08:44:30.293Z,QPY-C002894,QPY-A002894,CARD_PAYMENT,ECOM,11.72,EUR,tok_K003756,M001154,5812,PT,,,D005383,79.178.11.79,PT
QPY-T000467349,2026-04-30T08:44:39.805Z,QPY-C001351,QPY-A001351,CARD_PAYMENT,ECOM,10.88,EUR,tok_K001734,M000249,7995,IT,,,D001928,30.69.216.237,IT
QPY-T000467350,2026-04-30T08:44:44.083Z,QPY-C003381,QPY-A003381,CARD_PAYMENT,ECOM,18.32,EUR,tok_K004380,M000153,5411,FR,,,D004788,175.73.126.165,FR
QPY-T000467351,2026-04-30T08:44:54.946Z,QPY-C002951,QPY-A002951,CARD_PAYMENT,POS,49.23,EUR,tok_K003825,M001185,5411,FR,,,,,
QPY-T000467352,2026-04-30T08:45:11.443Z,QPY-C000175,QPY-A000175,CARD_PAYMENT,POS,10.48,EUR,tok_K000213,M000278,5999,IT,,,,,
